teacher_id,t_gender,t_nationality,t_chin_level,t_price,t_accent,t_speech_rate,t_atmosphere,t_correct_pronunce,t_correct_grammar,t_degree,t_humorous,t_responsible,t_active,t_patient,t_goodlook,t_experienced,t_TESOL,t_TEFL,t_ESL,t_TEYL,t_CELTA,t_Qualified
437,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
438,0,283.0,761.0,176.0,1428.0,1471.0,6.0,6.0,6.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
439,1,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
440,0,214.0,763.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
441,0,214.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
442,0,214.0,762.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
443,1,413.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
444,1,413.0,763.0,169.0,1424.0,1475.0,3.0,5.0,6.0,1435.0,1,1,1,1,1,1,0,1,0,0,0,0
445,1,264.0,763.0,240.0,1425.0,1472.0,8.0,10.0,10.0,1434.0,1,1,1,1,1,1,0,1,0,0,0,0
446,1,428.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
447,1,413.0,763.0,208.0,1424.0,1472.0,6.0,8.0,8.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
448,1,220.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
449,0,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
450,0,214.0,762.0,141.0,1428.0,1475.0,9.0,8.0,8.0,1435.0,1,1,1,1,0,1,0,1,0,0,1,0
451,1,264.0,763.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
452,1,413.0,763.0,224.0,1424.0,1475.0,6.0,10.0,10.0,1434.0,1,1,1,1,1,1,0,0,0,0,1,0
453,0,414.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
454,1,214.0,762.0,99.0,1424.0,1475.0,9.0,7.0,7.0,1435.0,1,0,1,1,1,0,0,0,0,0,0,0
455,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
456,0,337.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
457,0,264.0,763.0,210.0,1425.0,1472.0,8.0,8.0,8.0,1434.0,0,1,1,1,0,1,0,0,0,0,1,0
458,1,287.0,763.0,176.0,1425.0,1472.0,5.0,6.0,6.0,1434.0,1,0,0,1,0,1,1,0,0,0,0,0
459,1,413.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0
460,1,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0
461,1,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
462,0,264.0,763.0,192.0,1429.0,1471.0,5.0,6.0,7.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
463,1,413.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
464,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
465,0,214.0,762.0,176.0,0.0,1475.0,5.0,6.0,10.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,1
466,0,413.0,763.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
467,1,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0
468,1,264.0,763.0,204.0,1425.0,1473.0,5.0,10.0,10.0,1434.0,1,1,1,1,1,1,0,1,0,0,0,0
469,0,337.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
470,1,413.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
471,0,337.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
472,0,264.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
473,0,413.0,763.0,224.0,1428.0,0.0,5.0,8.0,8.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
474,0,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
475,0,414.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
476,1,396.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
477,1,413.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
478,1,220.0,760.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
479,1,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
480,1,264.0,763.0,240.0,1425.0,1472.0,6.0,6.0,8.0,1434.0,1,1,1,1,0,1,0,0,1,0,0,0
481,0,228.0,763.0,169.0,1429.0,1472.0,5.0,5.0,5.0,1435.0,1,1,1,1,0,1,0,1,1,0,0,0
482,1,413.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
483,1,397.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
484,0,413.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,220.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
486,1,413.0,760.0,192.0,1424.0,1473.0,5.0,5.0,5.0,1434.0,0,0,1,1,1,0,0,0,0,0,0,0
487,0,396.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
488,0,231.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,214.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
490,1,337.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
491,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
492,0,214.0,763.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
493,0,220.0,763.0,59.0,1428.0,1475.0,7.0,6.0,6.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
494,1,214.0,762.0,141.0,1428.0,1475.0,7.0,7.0,7.0,1435.0,1,1,0,1,0,0,0,0,0,0,0,0
495,1,214.0,763.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
496,1,214.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
497,1,414.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
498,1,414.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
499,1,231.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
500,1,264.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
501,1,289.0,763.0,190.0,1425.0,1475.0,8.0,7.0,7.0,1434.0,1,1,1,1,1,1,0,1,0,0,0,0
502,0,289.0,763.0,192.0,1428.0,1471.0,7.0,8.0,8.0,1435.0,1,1,1,1,0,1,0,1,0,0,0,0
503,1,414.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
504,0,220.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
505,0,214.0,762.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
506,1,264.0,763.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
507,1,264.0,763.0,192.0,1425.0,1475.0,6.0,6.0,6.0,1434.0,0,0,1,0,0,1,0,1,0,0,0,0
508,0,223.0,761.0,188.0,0.0,0.0,9.0,4.0,5.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
509,0,413.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
510,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
511,0,413.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
512,1,413.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
513,1,413.0,763.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
514,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
515,1,278.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,0,0,0,0,0
516,0,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
517,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
518,1,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0
519,0,422.0,760.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
520,1,223.0,761.0,235.0,1429.0,1475.0,8.0,6.0,7.0,1436.0,1,0,0,1,0,1,0,0,0,0,0,1
521,0,413.0,763.0,192.0,1424.0,1472.0,10.0,10.0,10.0,1434.0,1,1,1,1,0,1,0,0,1,0,1,0
522,1,264.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0
523,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
524,1,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,413.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
526,1,413.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
527,0,231.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
528,1,337.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
529,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
530,0,231.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
531,0,280.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0
532,0,264.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
533,0,313.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0
534,1,428.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
535,0,214.0,762.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
536,1,413.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0
537,1,270.0,760.0,240.0,1428.0,1472.0,7.0,10.0,10.0,1434.0,1,1,1,0,1,0,0,0,0,1,0,0
538,1,413.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
539,0,228.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
540,0,428.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0
541,0,223.0,761.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
542,1,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
543,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
544,0,223.0,761.0,188.0,0.0,0.0,0.0,0.0,0.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
545,1,264.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
546,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
547,1,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
548,1,413.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0
549,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0
550,0,280.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
551,0,299.0,763.0,169.0,1429.0,1471.0,3.0,7.0,7.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
552,1,223.0,761.0,188.0,0.0,0.0,5.0,5.0,5.0,1435.0,1,1,1,0,1,0,0,0,0,0,0,0
553,1,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
554,1,413.0,763.0,224.0,1424.0,1472.0,2.0,2.0,2.0,1434.0,1,1,0,1,0,1,0,0,0,0,0,0
555,1,428.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0
556,1,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
557,0,223.0,762.0,212.0,0.0,0.0,7.0,7.0,7.0,1435.0,0,0,1,0,0,0,0,0,0,0,0,0
558,0,414.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
559,0,337.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
560,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
561,1,235.0,760.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
562,0,428.0,763.0,192.0,1428.0,1472.0,10.0,8.0,8.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
563,0,428.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
564,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
565,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
566,1,265.0,763.0,192.0,0.0,0.0,5.0,7.0,7.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
567,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
568,1,264.0,763.0,240.0,1425.0,1472.0,5.0,8.0,8.0,1434.0,1,1,1,1,0,1,0,0,1,0,0,0
569,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
570,1,397.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
571,1,413.0,760.0,169.0,1424.0,1472.0,10.0,10.0,10.0,1435.0,1,1,1,1,0,1,0,1,0,0,1,0
572,0,214.0,762.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
573,1,264.0,763.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
574,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0
575,1,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
576,0,289.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
577,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
578,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
579,1,428.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0
580,1,337.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
581,1,223.0,761.0,188.0,0.0,0.0,6.0,6.0,9.0,1435.0,1,1,1,1,1,0,0,0,0,0,0,0
582,1,428.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
583,0,414.0,763.0,176.0,1426.0,1472.0,10.0,8.0,7.0,1434.0,1,0,1,1,0,1,1,0,0,0,0,0
584,0,287.0,763.0,192.0,1425.0,1472.0,5.0,6.0,6.0,1434.0,0,1,0,1,0,0,1,1,0,0,0,0
585,0,414.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0
586,1,214.0,762.0,155.0,1428.0,1472.0,5.0,10.0,10.0,1434.0,1,1,1,1,1,0,0,0,0,0,0,0
587,1,337.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
588,1,413.0,761.0,176.0,1424.0,1475.0,6.0,7.0,7.0,1435.0,0,1,1,1,1,0,0,0,0,0,0,0
589,0,413.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
590,1,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
591,1,337.0,763.0,240.0,1425.0,1475.0,7.0,7.0,7.0,1434.0,1,1,1,1,1,1,1,0,0,0,0,0
592,1,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
593,0,214.0,762.0,153.0,1424.0,1472.0,5.0,9.0,9.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
594,0,214.0,762.0,141.0,1428.0,1470.0,10.0,8.0,8.0,1434.0,0,0,0,0,0,0,0,1,0,0,0,0
595,0,214.0,762.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
596,0,428.0,763.0,169.0,1429.0,1471.0,8.0,7.0,7.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
597,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
598,1,356.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0
599,0,413.0,760.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0
600,0,214.0,762.0,141.0,1428.0,1475.0,6.0,7.0,7.0,1435.0,1,1,0,0,0,0,0,0,0,0,0,0
601,1,397.0,762.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,0
602,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0
603,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0
604,0,414.0,760.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
605,1,214.0,762.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
606,1,414.0,761.0,192.0,1426.0,1475.0,7.0,6.0,7.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
607,0,231.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
608,1,414.0,763.0,208.0,1426.0,1472.0,5.0,6.0,6.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
609,1,214.0,762.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0
610,1,413.0,763.0,240.0,1424.0,1475.0,7.0,10.0,10.0,1434.0,1,1,0,1,0,0,0,0,0,0,0,0
611,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
612,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
613,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
614,1,350.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0
615,0,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
616,1,339.0,760.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
617,1,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
618,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0
619,0,214.0,762.0,141.0,1428.0,1475.0,6.0,7.0,7.0,1436.0,0,1,0,1,0,1,0,0,0,0,0,0
620,0,214.0,762.0,141.0,1425.0,1471.0,10.0,10.0,10.0,1434.0,1,0,1,1,0,0,0,0,0,0,0,0
621,1,214.0,762.0,141.0,0.0,0.0,5.0,5.0,5.0,1435.0,0,0,1,1,1,0,0,0,0,0,0,0
622,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
623,1,413.0,761.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
624,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
625,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
626,1,231.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
627,0,413.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
628,0,337.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
629,0,413.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
630,1,413.0,763.0,169.0,1424.0,1474.0,9.0,5.0,5.0,1434.0,1,1,1,1,0,1,0,1,0,0,0,0
631,1,397.0,763.0,192.0,1425.0,1471.0,4.0,9.0,9.0,1435.0,1,1,0,1,0,1,0,1,0,0,0,0
632,0,214.0,762.0,99.0,0.0,0.0,4.0,7.0,7.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
633,0,428.0,763.0,176.0,1428.0,1471.0,8.0,7.0,7.0,1435.0,1,1,1,1,0,1,0,1,0,0,0,0
634,0,270.0,763.0,216.0,1424.0,1472.0,10.0,10.0,10.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
635,1,337.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0
636,0,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
637,0,264.0,761.0,208.0,1425.0,1472.0,6.0,6.0,6.0,1435.0,1,0,1,1,0,0,1,1,0,0,0,0
638,1,287.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
639,0,413.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
640,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0
641,1,231.0,761.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
642,0,214.0,762.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
643,0,287.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0
644,0,414.0,762.0,141.0,1429.0,1475.0,6.0,8.0,8.0,1436.0,1,1,0,1,0,0,1,1,1,1,1,1
645,0,413.0,763.0,176.0,0.0,0.0,8.0,6.0,6.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
646,1,264.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0
647,0,337.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0
648,1,413.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
649,1,214.0,762.0,141.0,1428.0,1472.0,8.0,6.0,6.0,1434.0,1,1,1,1,1,1,0,0,0,0,0,0
650,0,220.0,763.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
